content,name
卿尘已经入了玲珑秘境到了过往时空，我本来以为这就好了，只要在过往时空创造出HE就够了，但是玲珑使说：“你若在过往时空里迟迟不归，不但自身姓名难保，你所想要挽回的一切也终将幻灭无余。” 这说明卿尘不能一直呆在这个过往时空，还要回到原来的时空。,醉玲珑
九转玲珑石现在已回归各自的本位，卿尘现在只有一块芙蓉石。需要集9,醉玲珑
才能以镜换镜更改曾经发生的一切。,醉玲珑
所以卿尘要在过往时空里集齐9,醉玲珑
，最后才能成功。,醉玲珑
卿尘和玲珑使提到的“以镜换镜”，是以哪个镜换哪个镜？我以为用过往时空换原来时空。,醉玲珑
醉玲珑原著里也没多说 女主是因为九转玲珑阵穿越来的 就想集齐了才能穿回去 结果一直没能集齐,醉玲珑
剧里怎么弄就不知道了,醉玲珑
而且总觉得是悲剧结尾呢？隐瞒身份不说没关系，可以重新相爱，可是不能在时空里待太久，岂不是说俩人无法厮守一生？,醉玲珑
还不错吧！！得到了江山。,醉玲珑
单恋女主，最后肯定会放下的。,醉玲珑
江山如此多娇，何悲,醉玲珑
最后当了皇帝“还君社稷，托君江山”,醉玲珑
如果说这样的结局对湛王是悲剧的人，始终还是不了解湛王的人，失去女主，失去知己，湛王很难受，但湛王是个心胸天下的人，能看天下在他亲手治理下走向繁荣，对湛王来说是世间最大的满足，即使一人面对内心孤单，无人了解他的境遇时，会怀念女主，会觉得难受，但走在城墙看到繁荣的景象，会是湛王最好的良药！,醉玲珑
【醉玲珑】浅谈《醉玲珑》女性人物,醉玲珑
【醉玲珑】都来说说喜欢凤卿尘吗，觉得卿尘是怎样的一个人,醉玲珑
【醉玲珑】吐槽一下造型师,醉玲珑
【醉玲珑】讨论醉玲珑番外篇之宁文清现代剧,醉玲珑
【醉玲珑】望亲来解答是不是有两种不同版本的醉玲珑内容不样?,醉玲珑
【醉玲珑】关于开头穿越的疑问,醉玲珑
【醉玲珑】浅谈醉,醉玲珑
【醉玲珑】《IFENG说》剧版醉玲珑先导预告全新解读,醉玲珑
【醉玲珑】烦请警惕小绿皮挑拨,醉玲珑
【醉玲珑】值得期待,醉玲珑
【醉玲珑】本人今年来经典小说，要的留邮箱。。,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】醉是往事不可追,醉玲珑
【醉玲珑】今天得知醉玲珑要拍电视剧，第一次跑到贴吧，却气炸了,醉玲珑
【醉玲珑】个人对男主女主的选择,醉玲珑
【醉玲珑】多少年了，，记得那时小学六年级看的,醉玲珑
【醉玲珑】同名手游即将上线哦~,醉玲珑
【醉玲珑】闲来无事，脑洞一下兄弟几个,醉玲珑
【醉玲珑】大家进来看看最美凤主是谁？~,醉玲珑
【醉玲珑】《醉玲珑》多美是你的菜想拥有夾葳星,醉玲珑
【醉玲珑】我想知道女主是什么性格？活泼吗？腹黑吗？霸气！,醉玲珑
【醉玲珑】浴火王妃,醉玲珑
【醉玲珑】诗诗美出了新高度,醉玲珑
【醉玲珑】《醉玲珑》剧情歌《执念》发布！祝夜夜生日快乐！,醉玲珑
【醉玲珑】【外交】唐七吧送来《四幕戏》书评大赛邀请函,醉玲珑
【醉玲珑】夜天澈喜欢谁(个人意见，已在夜天澈吧发表),醉玲珑
【醉玲珑】是爱情吗？,醉玲珑
【醉玲珑】游戏：看情侣，猜书名,醉玲珑
【醉玲珑】刚看完醉玲珑小说，每一个形象都深入人心,醉玲珑
【醉玲珑】醉玲珑观后感,醉玲珑
【醉玲珑】醉玲珑中令你印象最深的桥段是哪些？,醉玲珑
【醉玲珑】【外交】商夏周吧外交来了，送祝福带好运！,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】大家来比较一下新旧两版的不同部分。。。,醉玲珑
【醉玲珑】男主定装照出来啦，期待诗诗的定装照,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】忠于原著,醉玲珑
【醉玲珑】#年俗#我都到宁波了，然而并不能去影视城,醉玲珑
【醉玲珑】为玲珑而醉,醉玲珑
【醉玲珑】此吧难免被剧情党和骗全集下载党占领,醉玲珑
【醉玲珑】暗巫在小说里面怎么样？,醉玲珑
【醉玲珑】有疑问,醉玲珑
【醉玲珑】原著党,醉玲珑
【醉玲珑】【外交】定风流♥2017年天下归元YY年会♥等你来,醉玲珑
【醉玲珑】凌王殿下与凤卿尘,醉玲珑
归离是前传 前了N百年,醉玲珑
说实话，知道醉玲珑要拍成电视剧的时候，心里并不是特别期待……,醉玲珑
或许是这真的算是我最喜欢的一部,醉玲珑
，我看的最认真，所以在我心里根本没有最适合饰演夜天凌和凤卿尘的人……,醉玲珑
是真心不适合，并不是对演员的不认可，而是站在一个客观角度，他没有夜天凌那清冷的气质……,醉玲珑
我是高一时看的，现在硕士快毕业了，写这个帖子算是纪念逝去的美好年华吧。我一直喜欢,醉玲珑
，很长一段时间他也是我最爱的网络,醉玲珑
最开始是因为我更喜欢谦谦君子这种人设，温文尔雅，文武双全的这种儒将形象让我完全没有抵抗力。我从来都喜欢即能“,醉玲珑
”，又能“谈笑间樯橹灰飞烟灭”的周瑜。那是,醉玲珑
界流行让夜天凌这种冰山美男成为主角，,醉玲珑
这类只能作为配角，所以我看小说经常喜欢上男配。好在女主一般没那么讨我喜欢，我心里也不觉得男配不和女主在一起有多遗憾，毕竟男主是女主的，男配是我们的。,醉玲珑
后来阅读量增加，经历也相对丰富了，于是更难被讨好。此时的我倒不太在意主角的性格是否那么温柔了。我阅读,醉玲珑
的目的大概变了，我希望通过阅读去体验生活中难以完成的英雄梦想，当然可以是一场轰轰烈烈的恋爱，但我更希望不只是一场恋爱，而是改善自己甚至改造世界，经历重重磨难而不放弃，无论结果如何都不改初心，这条路可能是孤绝的，也可能幸运地有三五志同道合的好友，或是一位心意相通的恋人同行，但总有一些时间需要独自走过，有一些事情需要独自面对。我爱的主角，应该会面对孤独，能与自己和解。,醉玲珑
算是这样一个典型吧，他出身高贵，一呼百应，支持者却没有能够理解他，亲人也不真正支持他。他敬爱的父亲不相信他，他亲近的母亲不理解他，他的妻子行事与他背道而驰，他爱的人为政敌出谋划策，支持他的世家各有利益。夜天凌身世也许凄楚，可他尚有母亲，兄弟，爱人的理解，真正四面楚歌的不是他。所以整本书中他都是痛苦的，求而不得，壮志难酬。然而他挺了过来，他独自走上了孤独而不知终点的旅途，不畏惧众叛亲离，只为他自己的英雄梦想：筑造一个清平世界。要论孤绝，他不会输于夜天凌。毕竟夜天凌在朝中一直团结的是军队，而夜天湛原来的支持者多半是世家大族们。夜天凌只需要保持军中声望而后拉拢寒门学子，而夜天湛却要斩断血缘带来的牵绊-世家，就像一个高手自废武功，重头来过，总是倍加艰难的。而他做到了，因此他对得起我的崇拜喜爱。,醉玲珑
同时，我想说一说我男性角色对待女性的态度问题。我们看,醉玲珑
时往往会自我带入，而且妹子们会主动带入女主。因此大家希望男主对一切女配，炮灰冷淡甚至冷漠。我们假设你真穿为女主，则可能有许多男性角色心悦于你，而正常情况下你只能选择一人，注意这时候很多落选的男主男配们就会开始黑化了。我对虐恋情深实在没有兴趣，所以对这些或者开始虐女主或者开始对付女主爱的人的男主实在喜欢不起来。如果你爱的人不爱你，你应该去爱别人，如果你爱不上别人，请你默默看她幸福。而那些哪怕对方已经一再拒绝，哪怕明知道会给对方带来灾难也不放过对方的人，其实爱的不是对方而是自己吧。这里就该赞一下,醉玲珑
啦，即使女主一再拒绝他，甚至站在他的对立方，他也依然坚持默默守护。当然，如果真的穿越或者穿书，我们其实多半只能是女配甚至于打酱油的。站在他们的角度想一想吧，男主应该有起码的同情心和风度吧，为了证明对女主的爱就肆意践踏无辜的他人，甚至是对自己怀有好感的人，这种人未免可怕（特指无辜的女配或女炮灰，有罪的请按法律流程来惩处）。这无关爱情是否纯粹，单纯是人品问题吧。,醉玲珑
其实我第一个想到的问题是：,醉玲珑
万一被套进九龙夺嫡就真的完了。。。我不想看光头的四个和十一啊啊啊,醉玲珑
说实在的，我觉得这个也是很受影响的，确实像大家说的，导演、演员都很重要，但是如果造型和场景太low我也是没办法看下去。。。。,醉玲珑
这句台词，是原著中的吗。记不太清了，但很符合原著中人物会说的话,醉玲珑
我的感觉，虽然新加线索串联剧情改动不少，总的人物走向却不变，人物性格也没变，把握的也比较准。,醉玲珑
不是原著中的，而且我可以肯定的是，原著的女主绝对不会说出这样的话，男主也不会做任何对不起女主的事，他们之间的爱情可以说是最理想的爱情，就是我心中只容得下你一个人，对彼此是完全信任，完全了解，也可以说是灵魂伴侣，任何人都插足不了的，看到预告里的这句话，我只想说剧真的崩了。。。,醉玲珑
不是原文 但是原著里大意有这话 原著里四哥有两个侍妾的,醉玲珑
电视剧里的她是指的朵霞公主 可能这个女人演了素锦 我总是觉得她要撕凤主,醉玲珑
如果你爱别人，我就去爱别人。有这样的话，当时超级震撼,醉玲珑
这句话好有感觉，女主说出来还是挺符合的,醉玲珑
还一个月剧就上映了，早就听过这本书，一直没空看，在醉玲珑预告发出后才决定来看，诗诗真的是心中的卿尘，时而安静若水，时而俏皮可爱，看的时候真的是不自觉带入诗诗，虽说开头的穿越很扯，而且是架空的王朝，但名家曾说，历史就是用来挂故事的钉子，故事甚好，何须历史添花。千年后的灵魂，与千年前的卿尘结合，开始了这段故事，我喜欢凌王，喜欢他披甲上阵，能够马踏山河意气风发，也喜欢他那朝堂之上，傲视群雄心怀天下，像这样的男人也只有卿尘这般聪慧的女子才配的上吧，他想要天下，她便洞察世事，倾力相助。那种征战沙场戎马一生的豪迈让我心动，那种沉着冷静，,醉玲珑
果决的气场亦让人心安。于湛王，更多的是一份难言的痛，千年之后，你曾负了我，可是因我前世欠了你？不，你不是他。这一世的卿尘，注定是欠了你，陌上人如玉，公子世无双，兄弟反目，你若碰他，我必生死相随，他若碰你，我必以命护之，世间难遇知己，一曲《比目》是高山流水遇知音。你的能力之高，你的见解独到，即使是皇位之争中，你仍顾全大局，不会劳民误国，完全当的起这天下，托君社稷，还君江山。文中感情线很好，可以说一生一世一双人了，构思精妙，作者了解甚广，佩服至极，但文笔太过华丽，让人心生疲惫，总体来说还是很好的，很喜欢，期待剧，但我知道剧改动太大，小小期望一下不会毁,醉玲珑
赞！ 我也觉得开头有点扯呢、哈哈,醉玲珑
楚乔传除了嘴型对不上，不是很好的特效，顶多2毛。剧情还算可以。不知道醉玲珑会不会这样子。期待中,醉玲珑
诸葛玥的祖宗改了…,醉玲珑
我发现大ip剧都是差不多感觉的剧情，男的超爱女的,醉玲珑
有喜欢十一的吗，真的爱上十一了！！！！！,醉玲珑
十一这样的男子也许只能存在于书中，对四哥，他做到了兄弟情重，对卿尘，他做到了知己之间的理解与尊重。他答应过卿尘的事，他为了自己的兄长，即便是失去了生命，也会做到。看,醉玲珑
的时候，哭得稀里哗啦的，眼泪止都止不住！不知道电视剧的效果会怎么样,醉玲珑
每次看小说十一死的时候，看一次哭一次,醉玲珑
我也是，开始对十一没有太多的印象，但是看到他死了，我真的不能接受,醉玲珑
很喜欢，恣意洒脱，有的是江湖，无心于朝堂，但是却在很小的时候在天帝的默许，跟随着四哥，却在守护四哥的路上死去，最后还和卿尘说，要好好照顾好四哥。那样阳光般的男子，死去了，天空都失去了颜色。亲妈太坏了。,醉玲珑
我记得原著里朵霞公主是喜欢七王子的，怎么改成喜欢,醉玲珑
网上看到有一个5年一个10年版本，请问有什么不用？谢谢！,醉玲珑
我没看过番外，所以师傅那个不知道，直接看电视吧，马上要播了,醉玲珑
直接去十四夜的微信公众平台：千川陌忆,醉玲珑
[00:10.29],醉玲珑
[00:11.30]填词：醉倚斜阳神棍醉,醉玲珑
[00:13.53]演唱：Petboy,醉玲珑
[00:15.86]后期：Lee,醉玲珑
[00:18.04],醉玲珑
这部小说文字文笔非常棒,醉玲珑
【醉玲珑】【外交】逐梦青丘，狐心如初活动邀您参加！,醉玲珑
【醉玲珑】新人求助！！！,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】求大神告知：有声小说醉玲珑第七集十分钟左右音乐,醉玲珑
【醉玲珑】电视剧《醉玲珑》主要演员都是谁,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】我是看错版本了吗怎么感觉都不知道你们在说些什么？！！,醉玲珑
【醉玲珑】弱弱的问一句 小说的女主不是傻白甜系列吧,醉玲珑
【醉玲珑】♢外交♢涂山璟吧逐梦青丘，狐心如初活动邀您参加！,醉玲珑
【醉玲珑】我画了一张倾城~大家更喜欢哪个呢？~,醉玲珑
【醉玲珑】【外交帖】定风流#2017年天下归元yy年会#等你来,醉玲珑
【醉玲珑】醉玲珑为毛不是山影拍！,醉玲珑
【醉玲珑】四爷，嗯，不，干，净，嗯，不干净⊙▽⊙,醉玲珑
【醉玲珑】【【【【八幅图刷经验贴】】】】,醉玲珑
【醉玲珑】《醉玲珑》第四版预售啦～,醉玲珑
【醉玲珑】气死我了，太过分了,醉玲珑
【醉玲珑】十一他演好吗？,醉玲珑
【醉玲珑】为毛不用夜姓了？有点不习惯,醉玲珑
【醉玲珑】没人好奇莲贵妃谁来演吗？,醉玲珑
【醉玲珑】关于情节的几个疑惑,醉玲珑
【醉玲珑】亲们，快进来看看最新的定妆照,醉玲珑
【醉玲珑】醉玲珑“因醉诗霆”酒窝组合cp,醉玲珑
【醉玲珑】看到微博说是诗诗了……,醉玲珑
【醉玲珑】求问，醉玲珑书里是没有韩雪韩栋的角色吧？那个公主也是,醉玲珑
【醉玲珑】皇子盔甲造型,醉玲珑
【醉玲珑】发福利 有没有喜欢广播剧的,醉玲珑
【醉玲珑】为诗诗加油投票,醉玲珑
【醉玲珑】大家，还记不记得书里的一些点心糕点的名字,醉玲珑
【醉玲珑】电视剧醉玲珑 我心中的十一人选,醉玲珑
【醉玲珑】演绎我心中的夜天凌，凤卿尘（仅个人意见）,醉玲珑
【醉玲珑】电视醉玲珑在放了没啊,醉玲珑
【醉玲珑】据说翻牌电视剧了，,醉玲珑
【醉玲珑】请个别书粉遵守你们书粉与剧粉的约定,醉玲珑
【醉玲珑】还不知道十一是谁演感觉有点方,醉玲珑
【醉玲珑】北京有醉玲珑剧组招人？真的假的？帮忙看看真假？,醉玲珑
〖醉玲珑〗关于实体书...,醉玲珑
【醉玲珑】今天开始，重读醉玲珑,醉玲珑
【醉玲珑】刘诗诗最美了，站着美就够了。,醉玲珑
醉玲珑吧的吧友们大家好！,醉玲珑
怀栾赈灾 宫中瘟疫 大婚 定川蜀 幽州一役 班师回朝 登基 剿灭五党…非常非常多,醉玲珑
花了两天时间看完书，想写点感受，,醉玲珑
【醉玲珑】为什么看了两个版本的小说 求解求解,醉玲珑
【醉玲珑】谁懂这是哪位吧主的作品,醉玲珑
【醉玲珑】大战突厥奸细是谁？,醉玲珑
【醉玲珑】电视剧最新进度贴,醉玲珑
【醉玲珑】头像为啥变成黑白的了,醉玲珑
【醉玲珑】凤主好美！,醉玲珑
【醉玲珑】凤主陵王铜矿啦！,醉玲珑
【醉玲珑】醉玲珑~,醉玲珑
【醉玲珑】放大招～预售有签名啦～,醉玲珑
【醉玲珑】凤主的定妆照,醉玲珑
【醉玲珑】第四版醉玲珑即将面世！！！,醉玲珑
【醉玲珑】我心中的卿尘,醉玲珑
【醉玲珑】你们猜这是什么？,醉玲珑
【醉玲珑】醉玲珑-一个完美的爱情童话,醉玲珑
【醉玲珑】醉玲珑照片,醉玲珑
【醉玲珑】话说诗诗的剧照什么时候出来,醉玲珑
【醉玲珑】我心中的选角,醉玲珑
【醉玲珑】醉玲珑,醉玲珑
【醉玲珑】凤主终于现身啦！,醉玲珑
【醉玲珑】小伙伴们～你们期待已久的活动来啦～～～,醉玲珑
【醉玲珑】谁有醉玲珑的小说发我下！谢谢,醉玲珑
【醉玲珑】昨天酒店看到醉玲珑的剧组了，猜猜是哪儿…,醉玲珑
【醉玲珑】特别不理解～求大伙分析指教一下,醉玲珑
【醉玲珑】《醉玲珑》要拍成电视剧，我说说我心中的人物吧,醉玲珑
【醉玲珑】求解惑,醉玲珑
【醉玲珑】大家觉得这个歌词，是不是特别适合叶天湛,醉玲珑
【醉玲珑】我觉得林更新来演十一不错,醉玲珑
【醉玲珑】醉玲珑广播剧第二期预告剧,醉玲珑
【醉玲珑】醉玲珑恶搞番外一~,醉玲珑
【醉玲珑】么么哒~小姐姐,醉玲珑
【醉玲珑】醉玲珑投票，急 急 急！,醉玲珑
【醉玲珑】原创书评&amp;醉里玲珑窥红尘（求加精）,醉玲珑
【醉玲珑】无语,醉玲珑
【醉玲珑】求醉玲珑实体书,醉玲珑
【醉玲珑】醉玲珑,醉玲珑
【醉玲珑】醉玲珑,醉玲珑
【醉玲珑】看来最近风有点大，进来看看,醉玲珑
【醉玲珑】突然想来打个酱油……,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】默念三百遍这是假的,醉玲珑
【醉玲珑】∝╬══→≮签到帖≯←══╬∞二〇一四,醉玲珑
【醉玲珑】以前看的时候觉得何晟铭符合四个的气质，有没有这么觉得,醉玲珑
【醉玲珑】随便聊聊对角色的幻想,醉玲珑
【醉玲珑】醉玲珑剧照,醉玲珑
【醉玲珑】莲妃~~~~莲妃谁来演啊。好期望是伪装者的大姐啊,醉玲珑
【醉玲珑】电视剧什么时候开拍啊,醉玲珑
【醉玲珑】夜天凌怎么知道女主叫宁文清的？,醉玲珑
【醉玲珑】个人觉得朱一龙演湛王很合适。眼神很有感觉,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】标题什么呢,醉玲珑
【醉玲珑】诗诗-卿尘！满意！期待！,醉玲珑
【醉玲珑】醉玲珑让你记忆深刻的是哪些话呢,醉玲珑
【醉玲珑】这很诗霆(^з^)-☆,醉玲珑
【醉玲珑】有点小情绪,醉玲珑
【醉玲珑】陈伟霆四哥,醉玲珑
【醉玲珑】【出书】07版《醉玲珑》全三册,醉玲珑
【醉玲珑】古装詩^ω^,醉玲珑
【醉玲珑】关于醉玲珑还没想通的事,醉玲珑
【醉玲珑】典藏版换初版带书腰的，或收初版带书腰的,醉玲珑
【醉玲珑】不喜勿喷多多提意见,醉玲珑
〖醉玲珑〗【悬艾挂蒲---评论】-聊聊石惠君-涸荷,醉玲珑
【醉玲珑】关于四哥 关于卿尘 语拙意真念轻喷,醉玲珑
【醉玲珑】【醉玲珑】最喜欢哪个故事情节,醉玲珑
【醉玲珑】真不希望这里变成电视剧粉丝聚集点,醉玲珑
【醉玲珑】我就想问问，女神穿过的衣服真的会有人要吗？,醉玲珑
【醉玲珑】同人片花制作配音员招募,醉玲珑
【醉玲珑】探探头，还没有看完原著,醉玲珑
【醉玲珑】好心疼十一,醉玲珑
【醉玲珑】真的要拍电视剧了,醉玲珑
【醉玲珑】要拍电视剧了，感觉好心塞,醉玲珑
【醉玲珑】特别特别想知道谁演十一,醉玲珑
【醉玲珑】有人喜欢十二殿下吗？,醉玲珑
【醉玲珑】【醉玲珑】醉笑陪君三千场，重温小说中美到深处的文字经,醉玲珑
【醉玲珑】【醉玲珑】提问,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】求解,醉玲珑
【醉玲珑】关于醉玲珑电视剧,醉玲珑
【醉玲珑】剧版醉玲珑只是挂了一个醉玲珑的名字而已。实际上没有,醉玲珑
【醉玲珑】醉玲珑卖给慈文了，他们会选谁当主演,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】伟大的吧啊！哪里可以买到醉玲珑正版纸书全套啊！,醉玲珑
【醉玲珑】写你最爱的念白,醉玲珑
【醉玲珑】请各位做理智书粉,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】经典语录,醉玲珑
【醉玲珑】我心目中的凤卿尘,醉玲珑
【醉玲珑】电视剧,醉玲珑
【醉玲珑】担心,醉玲珑
【醉玲珑】好希望不要出演员表,醉玲珑
〖醉玲珑〗求十一与殷采倩的所有部分~,醉玲珑
【醉玲珑】求书粉微博互粉,醉玲珑
【醉玲珑】请各位演员粉丝移驾醉玲珑电视剧吧,醉玲珑
【醉玲珑】他/她的酒窝没有酒 我却醉的像条狗,醉玲珑
【醉玲珑】我刚看完后半段，然后我也想哭,醉玲珑
【醉玲珑】电视剧与小说,醉玲珑
【醉玲珑】陈伟霆演四哥的话，觉得挺霸气的。,醉玲珑
【醉玲珑】本宝宝要去看书了,醉玲珑
【醉玲珑】演员粉丝们～,醉玲珑
【醉玲珑】最忘不了是十一,醉玲珑
【醉玲珑】贴吧解禁后希望大家支持正版,醉玲珑
〖醉玲珑〗如果拍成电视剧，希望是什么造型或者说是类似于那个朝代,醉玲珑
【醉玲珑】没想到最爱的演员演了曾经喜欢的小说激动！,醉玲珑
"【醉玲珑】建议,演员粉到(醉玲珑电视剧)吧讨论,小说吧还给原著粉",醉玲珑
【醉玲珑】→_→等了那么多年。醉玲珑要播出了,醉玲珑
【醉玲珑】玲玲,醉玲珑
【醉玲珑】四哥,醉玲珑
【醉玲珑】电视剧已确定出演,醉玲珑
【醉玲珑】刚刚在百度页面上看到的（详见图）,醉玲珑
【醉玲珑】来讨论一下剧版醉玲珑会是谁来演夜天溟,醉玲珑
【醉玲珑】我觉得他很适合演四哥！推荐～,醉玲珑
【醉玲珑】喜欢,醉玲珑
【醉玲珑】以前看过网友制作的钟汉良刘诗诗版的醉玲珑挺好看的,醉玲珑
【醉玲珑】好想知道醉玲珑其他主演都有谁呢？,醉玲珑
【醉玲珑】醉玲珑电视剧,醉玲珑
【醉玲珑】哪位有，能转手吗,醉玲珑
【醉玲珑】怎么样,醉玲珑
【醉玲珑】出一套醉玲珑,醉玲珑
【醉玲珑】出一套醉玲珑、归离,醉玲珑
【醉玲珑】我心目中的演员表（纯属YY）不喜勿喷,醉玲珑
【醉玲珑】科普凤卿尘,醉玲珑
【醉玲珑】好晕。到底哪个是正版,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】彼岸冥殇,醉玲珑
【醉玲珑】【醉玲珑】 解惑,醉玲珑
【醉玲珑】如果夜天湛和李唐长的不一样  或者清儿和李唐是真心相,醉玲珑
【醉玲珑】为什么吧里介么冷清？就没有人写番外吗？,醉玲珑
【醉玲珑】弱弱问一句∶四哥比卿尘大多少岁啊？,醉玲珑
【醉玲珑】这么冷清，这么好看的小说，没有很多人看吗,醉玲珑
【醉玲珑】为什么封了啊，帖子都没了呢,醉玲珑
【醉玲珑】解封了，但是过去的帖子好像没了,醉玲珑
【醉玲珑】解封第二贴,醉玲珑
【醉玲珑】本人关注的小说吧中唯一的幸存者！,醉玲珑
【醉玲珑】解惑,醉玲珑
【醉玲珑】今天520，大家快来跟醉玲珑中的人物表白吧！,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】我觉得咱们再怎么YY电视剧角色都没有用,醉玲珑
【醉玲珑】想要一套醉玲珑的书,醉玲珑
【醉玲珑】哪里可以下载醉玲珑TXT？,醉玲珑
【醉玲珑】很心疼十一…,醉玲珑
【醉玲珑】醉玲珑什么时候开拍？,醉玲珑
【醉玲珑】【转载】那些小说中的经典句子，你能对出下一句吗？,醉玲珑
【醉玲珑】大家想想怎么样,醉玲珑
【醉玲珑】电视剧开拍前的回顾：那些年吧友们曾经YY过的演员表~,醉玲珑
【醉玲珑】细谈本人最爱的小说，不喜勿喷！,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】四哥暖起来的时候我都为此心醉,醉玲珑
【醉玲珑】所以說小元語同學到底有沒有番外啊？？,醉玲珑
【醉玲珑】词藻接龙、顶起来~~,醉玲珑
【醉玲珑】[人物]湛,醉玲珑
【醉玲珑】哪位大神有宁文清现代剧场版啊？,醉玲珑
【醉玲珑】我觉得杨蓉还可以演的。。,醉玲珑
"【醉玲珑】我好喜欢夜天湛 ,心疼他",醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】博览群书-----限字对文连句贴,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】【外交】唐七公子吧全体祝贵吧元旦快乐,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】『外交』刘弗陵吧吧刊《蓦然回首》与贺陵生辰活动,醉玲珑
【醉玲珑】各位妹子女神节快乐哈~！,醉玲珑
【醉玲珑】☆涂山璟吧新年拜吧，与您共度新春☆,醉玲珑
【醉玲珑】遇见最爱的女主和男二,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】【外交】唐七公子吧与您共度元宵,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】画的得四十二章 太液莲池未央柳，只是个人想象啊。,醉玲珑
【醉玲珑】,醉玲珑
【醉玲珑】你觉得张杰的天下这首歌会适合做醉玲珑的主题曲吗,醉玲珑
【醉玲珑】有谁心疼夜天湛的,醉玲珑
【醉玲珑】女主是啥时候喜欢上男主的????,醉玲珑
【醉玲珑】请尊重读者，请三思再拍,醉玲珑
[醉玲珑〕 用一句话来证明你看过醉玲珑,醉玲珑
【醉玲珑】忽然发现他好有四哥的感觉。,醉玲珑
【醉玲珑】为什么卿尘是郡主,醉玲珑
【醉玲珑】我能问一下，最后四哥和卿尘是隐居山林了吗？,醉玲珑
【醉玲珑】我愿意什么都不问，就这样…陪你坐在这里,醉玲珑
【醉玲珑】如果要拍电视剧，希望卿尘由她来演。,醉玲珑
【醉玲珑】【外加】「猴年猴开心」且试天下皇朝吧邀您共贺新春,醉玲珑
【醉玲珑】【外交】2016年桂氏yy年会欢迎你,醉玲珑
【醉玲珑】说一段文字，大家猜猜写的是谁,醉玲珑
【醉玲珑】怎么就没人拍这部小说呢,醉玲珑
【醉玲珑】☆不负长留画中仙☆『子画生辰邀请函』,醉玲珑
[醉玲珑][游戏]真心话大冒险,醉玲珑
【醉玲珑】文采飞扬-----诗词佳句连文贴,醉玲珑
【醉玲珑】真人古风签°醉玲珑吧公用,醉玲珑
【醉玲珑】十四夜微博说已与影视公司签约，醉玲珑要开拍了，大家有,醉玲珑
【醉玲珑】我心中的倾尘,醉玲珑
【醉玲珑】真的会拍成电视剧了，好舍不得,醉玲珑
看完后挺心疼老七的，在最不想得到的时候得到，在最不想失去的时候失去。他对卿尘真的是不能更好了。但是靳惠一出场我就知道女主肯定不可能跟他在一起了。毕竟那些穿越过去的总少不了说什么一生一世一双人什么的。,醉玲珑
卿尘对凌是爱情吗？更多的或是同样的人，同样的心境，同样的抱负之惺惺相惜？也许只有这样的她才适合衬得上他，陪他一起君临天下吧？也许这才是情间最美好最积极的样子吧。每次想到这个问题，我都会迷惑，看了一遍又一遍，总觉得凌对卿尘的爱溢于字里行间，而卿尘对凌的情太含蓄太扑朔迷离，有时候似乎抓到了，可又不确定，总少了挚爱的那一份冲动，那一份随行。,醉玲珑
。”并不是他爱慕卿尘，对她有什么不敬之心，只是单纯对四哥夫妇的伉俪情深深感羡慕，但应接下文的十一至死未娶，更令人哀悼痛婉。,醉玲珑
一楼祝贵吧吧友天天快乐,醉玲珑
戏幕虽已落，曲终人长在，挥笔评爱恨，同洒嗔痴泪,醉玲珑
2014年1月 《四幕戏》开始更新,醉玲珑
不好意思，刚刚百度了下，发现自己只看到王妃接任教主部分，下载时竟然说是完整版。原来后面还有许多章节，以上评论纯属是在此误会之下发表。,醉玲珑
有勇有谋～温婉大方又不失可爱,醉玲珑
同名手游即将上线哦~,醉玲珑
快来点击，一起玩吧~,醉玲珑
没想到拍电视剧了,醉玲珑
小学六年级，，，，厉害了,醉玲珑
我也喜欢醉玲珑 但我最喜欢凤囚凰了呢 还叫于正拍了 看开吧……,醉玲珑
楼主淡定，电视剧和小说已是不同的作品，区别来看就好啦，无论电视剧拍成什么样，小说在我们心中的地位是永远不会变的吧！至于演员，琅琊榜和伪装者的演员几乎一样，但不是照样成功，人家胡歌还演大学生呢，不照样成功，所以关键是看演技和导演,醉玲珑
你说那么多也没什么用，每个人对这本书有不同的诠释，你有你的己见，他有他的看法，只是不同而已。,醉玲珑
